27007353
33399988
25600580
28767707
33041733
30213456
27865238
41640621
35756663
34903605
51541318
37915326
42487685
44265295
36569703
29731394
49849813
48153334
35890054
46813736
39338259
45023334
39622142
37445823
37457765
50270206
44535853
44484346
46522304
47017875
43142821
52105225
48493849
48699742
40733857
43979597
42458964
44129347
44084744
27489124
30496218
48942153
40447582
38989659
33780962
33798965
38889466
38711908
37711051
46432262
47343439
49252691
44554638
45567201
47630168
52092546
51040814
43870576
43424176
42549749
44060464
44114755
44063886
45776238
45751211
45673863
50849415
25812816
50702676
30739851
48861926
39134238
38966184
29825744
29775643
39388560
38049329
45146319
39561186
41762928
41850142
42204181
44619634
51149979
51227737
48370641
48294450
51976057
48531937
48753245
50835738
33478131
32534401
48824086
48873507
48921774
35913253
29689630
39268365
34020234
38224152
39601492
40058568
51821786
40932850
49612709
48271960
50328886
40702179
43384538
36519652
39015444
41636566
39852947
37074642
47364834
45538292
47680711
43246560
48515460
43785728
38687434
29303048
32529742
29636094
36197572
35673254
46742274
37148836
39450504
39913816
41024771
47516458
29888108
31573823
32470907
31047564
44043159
36541906
47071729
22987482
26854986
30116581
25974964
46390552
